"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","cm_Industry_Code_Description__c","cm_Industry_Code__c"
"a1bDm000000YmcSIAS","005Dm000000nnayIAA","","485111 - Mixed Mode Transit Systems","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Mixed Mode Transit Systems","485111"
"a1bDm000000YmcTIAS","005Dm000000nnayIAA","","485112 - Commuter Rail Systems","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Commuter Rail Systems","485112"
"a1bDm000000YmcUIAS","005Dm000000nnayIAA","","485113 - Bus and Other Motor Vehicle Transit Systems","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Bus and Other Motor Vehicle Transit Systems","485113"
"a1bDm000000YmcVIAS","005Dm000000nnayIAA","","485119 - Other Urban Transit Systems","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Urban Transit Systems","485119"
"a1bDm000000YmiJIAS","005Dm000000nnayIAA","","333612 - Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing","333612"
"a1bDm000000YmiKIAS","005Dm000000nnayIAA","","333613 - Mechanical Power Transmission Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Mechanical Power Transmission Equipment Manufacturing","333613"
"a1bDm000000YmiLIAS","005Dm000000nnayIAA","","333618 - Other Engine Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Engine Equipment Manufacturing","333618"
"a1bDm000000YmiMIAS","005Dm000000nnayIAA","","333912 - Air and Gas Compressor Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Air and Gas Compressor Manufacturing","333912"
"a1bDm000000YmiNIAS","005Dm000000nnayIAA","","333914 - Measuring, Dispensing, and Other Pumping Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Measuring, Dispensing, and Other Pumping Equipment Manufacturing","333914"
"a1bDm000000YmiOIAS","005Dm000000nnayIAA","","333921 - Elevator and Moving Stairway Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Elevator and Moving Stairway Manufacturing","333921"
"a1bDm000000YmiPIAS","005Dm000000nnayIAA","","333922 - Conveyor and Conveying Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Conveyor and Conveying Equipment Manufacturing","333922"
"a1bDm000000YmiQIAS","005Dm000000nnayIAA","","333923 - Overhead Traveling Crane, Hoist, and Monorail System Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Overhead Traveling Crane, Hoist, and Monorail System Manufacturing","333923"
"a1bDm000000YmiRIAS","005Dm000000nnayIAA","","333924 - Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing","333924"
"a1bDm000000YmiSIAS","005Dm000000nnayIAA","","333991 - Power-Driven Handtool Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Power-Driven Handtool Manufacturing","333991"
"a1bDm000000YmiTIAS","005Dm000000nnayIAA","","334514 - Totalizing Fluid Meter and Counting Device Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Totalizing Fluid Meter and Counting Device Manufacturing","334514"
"a1bDm000000YmiUIAS","005Dm000000nnayIAA","","334515 - Instrument Manufacturing for Measuring and Testing Electricity and Elec","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","334515"
"a1bDm000000YmiVIAS","005Dm000000nnayIAA","","334610 - Manufacturing and Reproducing Magnetic and Optical Media","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Manufacturing and Reproducing Magnetic and Optical Media","334610"
"a1bDm000000YmiWIAS","005Dm000000nnayIAA","","334516 - Analytical Laboratory Instrument Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Analytical Laboratory Instrument Manufacturing","334516"
"a1bDm000000YmiXIAS","005Dm000000nnayIAA","","334517 - Irradiation Apparatus Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Irradiation Apparatus Manufacturing","334517"
"a1bDm000000YmiYIAS","005Dm000000nnayIAA","","334519 - Other Measuring and Controlling Device Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Measuring and Controlling Device Manufacturing","334519"
"a1bDm000000YmiZIAS","005Dm000000nnayIAA","","335131 - Residential Electric Lighting Fixture Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Residential Electric Lighting Fixture Manufacturing","335131"
"a1bDm000000YmiaIAC","005Dm000000nnayIAA","","335132 - Commercial, Industrial, and Institutional Electric Lighting Fixture Man","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing","335132"
"a1bDm000000YmibIAC","005Dm000000nnayIAA","","335139 - Electric Lamp Bulb and Other Lighting Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Electric Lamp Bulb and Other Lighting Equipment Manufacturing","335139"
"a1bDm000000YmoVIAS","005Dm000000nnayIAA","","311991 - Perishable Prepared Food Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Perishable Prepared Food Manufacturing","311991"
"a1bDm000000YmoWIAS","005Dm000000nnayIAA","","311999 - All Other Miscellaneous Food Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous Food Manufacturing","311999"
"a1bDm000000YmoXIAS","005Dm000000nnayIAA","","312111 - Soft Drink Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Soft Drink Manufacturing","312111"
"a1bDm000000YmoYIAS","005Dm000000nnayIAA","","312112 - Bottled Water Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Bottled Water Manufacturing","312112"
"a1bDm000000YmoZIAS","005Dm000000nnayIAA","","312113 - Ice Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Ice Manufacturing","312113"
"a1bDm000000YmoaIAC","005Dm000000nnayIAA","","312120 - Breweries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Breweries","312120"
"a1bDm000000YmobIAC","005Dm000000nnayIAA","","312130 - Wineries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Wineries","312130"
"a1bDm000000YmocIAC","005Dm000000nnayIAA","","312140 - Distilleries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Distilleries","312140"
"a1bDm000000YmodIAC","005Dm000000nnayIAA","","312230 - Tobacco Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Tobacco Manufacturing","312230"
"a1bDm000000YmoeIAC","005Dm000000nnayIAA","","313110 - Fiber, Yarn, and Thread Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fiber, Yarn, and Thread Mills","313110"
"a1bDm000000YmofIAC","005Dm000000nnayIAA","","313210 - Broadwoven Fabric Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Broadwoven Fabric Mills","313210"
"a1bDm000000YmogIAC","005Dm000000nnayIAA","","313310 - Textile and Fabric Finishing Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Textile and Fabric Finishing Mills","313310"
"a1bDm000000YmcZIAS","005Dm000000nnayIAA","","485410 - School and Employee Bus Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","School and Employee Bus Transportation","485410"
"a1bDm000000YmcWIAS","005Dm000000nnayIAA","","485210 - Interurban and Rural Bus Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Interurban and Rural Bus Transportation","485210"
"a1bDm000000YmcXIAS","005Dm000000nnayIAA","","485310 - Taxi and Ridesharing Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Taxi and Ridesharing Services","485310"
"a1bDm000000YmcYIAS","005Dm000000nnayIAA","","485320 - Limousine Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Limousine Service","485320"
"a1bDm000000YmcaIAC","005Dm000000nnayIAA","","485510 - Charter Bus Industry","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Charter Bus Industry","485510"
"a1bDm000000YmcbIAC","005Dm000000nnayIAA","","485991 - Special Needs Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Special Needs Transportation","485991"
"a1bDm000000YmccIAC","005Dm000000nnayIAA","","485999 - All Other Transit and Ground Passenger Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Transit and Ground Passenger Transportation","485999"
"a1bDm000000YmcdIAC","005Dm000000nnayIAA","","486110 - Pipeline Transportation of Crude Oil","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Pipeline Transportation of Crude Oil","486110"
"a1bDm000000YmceIAC","005Dm000000nnayIAA","","486210 - Pipeline Transportation of Natural Gas","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Pipeline Transportation of Natural Gas","486210"
"a1bDm000000YmcfIAC","005Dm000000nnayIAA","","486910 - Pipeline Transportation of Refined Petroleum Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Pipeline Transportation of Refined Petroleum Products","486910"
"a1bDm000000YmcgIAC","005Dm000000nnayIAA","","486990 - All Other Pipeline Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Pipeline Transportation","486990"
"a1bDm000000YmchIAC","005Dm000000nnayIAA","","487110 - Scenic and Sightseeing Transportation, Land","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Scenic and Sightseeing Transportation, Land","487110"
"a1bDm000000YmciIAC","005Dm000000nnayIAA","","487210 - Scenic and Sightseeing Transportation, Water","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Scenic and Sightseeing Transportation, Water","487210"
"a1bDm000000YmcjIAC","005Dm000000nnayIAA","","487990 - Scenic and Sightseeing Transportation, Other","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Scenic and Sightseeing Transportation, Other","487990"
"a1bDm000000YmckIAC","005Dm000000nnayIAA","","488111 - Air Traffic Control","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Air Traffic Control","488111"
"a1bDm000000YmclIAC","005Dm000000nnayIAA","","488119 - Other Airport Operations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Airport Operations","488119"
"a1bDm000000YmcmIAC","005Dm000000nnayIAA","","488310 - Port and Harbor Operations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Port and Harbor Operations","488310"
"a1bDm000000YmcnIAC","005Dm000000nnayIAA","","488190 - Other Support Activities for Air Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Support Activities for Air Transportation","488190"
"a1bDm000000YmcoIAC","005Dm000000nnayIAA","","488210 - Support Activities for Rail Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Support Activities for Rail Transportation","488210"
"a1bDm000000YmcpIAC","005Dm000000nnayIAA","","488320 - Marine Cargo Handling","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Marine Cargo Handling","488320"
"a1bDm000000YmcqIAC","005Dm000000nnayIAA","","488330 - Navigational Services to Shipping","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Navigational Services to Shipping","488330"
"a1bDm000000YmcrIAC","005Dm000000nnayIAA","","488390 - Other Support Activities for Water Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Support Activities for Water Transportation","488390"
"a1bDm000000YmcsIAC","005Dm000000nnayIAA","","488410 - Motor Vehicle Towing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Towing","488410"
"a1bDm000000YmctIAC","005Dm000000nnayIAA","","488490 - Other Support Activities for Road Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Support Activities for Road Transportation","488490"
"a1bDm000000YmcuIAC","005Dm000000nnayIAA","","488510 - Freight Transportation Arrangement","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Freight Transportation Arrangement","488510"
"a1bDm000000YmcvIAC","005Dm000000nnayIAA","","488991 - Packing and Crating","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Packing and Crating","488991"
"a1bDm000000YmcwIAC","005Dm000000nnayIAA","","488999 - All Other Support Activities for Transportation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Support Activities for Transportation","488999"
"a1bDm000000YmcxIAC","005Dm000000nnayIAA","","491110 - Postal Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Postal Service","491110"
"a1bDm000000YmcyIAC","005Dm000000nnayIAA","","492110 - Couriers and Express Delivery Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Couriers and Express Delivery Services","492110"
"a1bDm000000YmczIAC","005Dm000000nnayIAA","","492210 - Local Messengers and Local Delivery","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Local Messengers and Local Delivery","492210"
"a1bDm000000Ymd0IAC","005Dm000000nnayIAA","","493110 - General Warehousing and Storage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","General Warehousing and Storage","493110"
"a1bDm000000Ymd1IAC","005Dm000000nnayIAA","","493120 - Refrigerated Warehousing and Storage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Refrigerated Warehousing and Storage","493120"
"a1bDm000000Ymd2IAC","005Dm000000nnayIAA","","493130 - Farm Product Warehousing and Storage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Farm Product Warehousing and Storage","493130"
"a1bDm000000Ymd3IAC","005Dm000000nnayIAA","","493190 - Other Warehousing and Storage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Warehousing and Storage","493190"
"a1bDm000000YmifIAC","005Dm000000nnayIAA","","335312 - Motor and Generator Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor and Generator Manufacturing","335312"
"a1bDm000000YmicIAC","005Dm000000nnayIAA","","335210 - Small Electrical Appliance Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Small Electrical Appliance Manufacturing","335210"
"a1bDm000000YmidIAC","005Dm000000nnayIAA","","335220 - Major Household Appliance Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Major Household Appliance Manufacturing","335220"
"a1bDm000000YmieIAC","005Dm000000nnayIAA","","335311 - Power, Distribution, and Specialty Transformer Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Power, Distribution, and Specialty Transformer Manufacturing","335311"
"a1bDm000000YmigIAC","005Dm000000nnayIAA","","335313 - Switchgear and Switchboard Apparatus Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Switchgear and Switchboard Apparatus Manufacturing","335313"
"a1bDm000000YmihIAC","005Dm000000nnayIAA","","334513 - Instruments and Related Products Manufacturing for Measuring, Displayin","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables","334513"
"a1bDm000000YmiiIAC","005Dm000000nnayIAA","","335314 - Relay and Industrial Control Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Relay and Industrial Control Manufacturing","335314"
"a1bDm000000YmijIAC","005Dm000000nnayIAA","","335910 - Battery Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Battery Manufacturing","335910"
"a1bDm000000YmikIAC","005Dm000000nnayIAA","","335921 - Fiber Optic Cable Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fiber Optic Cable Manufacturing","335921"
"a1bDm000000YmilIAC","005Dm000000nnayIAA","","335929 - Other Communication and Energy Wire Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Communication and Energy Wire Manufacturing","335929"
"a1bDm000000YmimIAC","005Dm000000nnayIAA","","335931 - Current-Carrying Wiring Device Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Current-Carrying Wiring Device Manufacturing","335931"
"a1bDm000000YminIAC","005Dm000000nnayIAA","","335932 - Noncurrent-Carrying Wiring Device Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Noncurrent-Carrying Wiring Device Manufacturing","335932"
"a1bDm000000YmioIAC","005Dm000000nnayIAA","","335991 - Carbon and Graphite Product Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Carbon and Graphite Product Manufacturing","335991"
"a1bDm000000YmipIAC","005Dm000000nnayIAA","","335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturin","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous Electrical Equipment and Component Manufacturing","335999"
"a1bDm000000YmiqIAC","005Dm000000nnayIAA","","336110 - Automobile and Light Duty Motor Vehicle Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Automobile and Light Duty Motor Vehicle Manufacturing","336110"
"a1bDm000000YmirIAC","005Dm000000nnayIAA","","336120 - Heavy Duty Truck Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Heavy Duty Truck Manufacturing","336120"
"a1bDm000000YmisIAC","005Dm000000nnayIAA","","336211 - Motor Vehicle Body Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Body Manufacturing","336211"
"a1bDm000000YmitIAC","005Dm000000nnayIAA","","336212 - Truck Trailer Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Truck Trailer Manufacturing","336212"
"a1bDm000000YmiuIAC","005Dm000000nnayIAA","","336213 - Motor Home Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Home Manufacturing","336213"
"a1bDm000000YmivIAC","005Dm000000nnayIAA","","336214 - Travel Trailer and Camper Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Travel Trailer and Camper Manufacturing","336214"
"a1bDm000000YmiwIAC","005Dm000000nnayIAA","","336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Gasoline Engine and Engine Parts Manufacturing","336310"
"a1bDm000000YmixIAC","005Dm000000nnayIAA","","333993 - Packaging Machinery Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Packaging Machinery Manufacturing","333993"
"a1bDm000000YmiyIAC","005Dm000000nnayIAA","","333994 - Industrial Process Furnace and Oven Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Industrial Process Furnace and Oven Manufacturing","333994"
"a1bDm000000YmizIAC","005Dm000000nnayIAA","","334111 - Electronic Computer Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Electronic Computer Manufacturing","334111"
"a1bDm000000Ymj0IAC","005Dm000000nnayIAA","","333995 - Fluid Power Cylinder and Actuator Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fluid Power Cylinder and Actuator Manufacturing","333995"
"a1bDm000000Ymj1IAC","005Dm000000nnayIAA","","333996 - Fluid Power Pump and Motor Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fluid Power Pump and Motor Manufacturing","333996"
"a1bDm000000Ymj2IAC","005Dm000000nnayIAA","","333998 - All Other Miscellaneous General Purpose Machinery Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous General Purpose Machinery Manufacturing","333998"
"a1bDm000000Ymj3IAC","005Dm000000nnayIAA","","334112 - Computer Storage Device Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Computer Storage Device Manufacturing","334112"
"a1bDm000000Ymj4IAC","005Dm000000nnayIAA","","334118 - Computer Terminal and Other Computer Peripheral Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Computer Terminal and Other Computer Peripheral Equipment Manufacturing","334118"
"a1bDm000000Ymj5IAC","005Dm000000nnayIAA","","334210 - Telephone Apparatus Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Telephone Apparatus Manufacturing","334210"
"a1bDm000000Ymj6IAC","005Dm000000nnayIAA","","334220 - Radio and Television Broadcasting and Wireless Communications Equipment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing","334220"
"a1bDm000000YmohIAC","005Dm000000nnayIAA","","313220 - Narrow Fabric Mills and Schiffli Machine Embroidery","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Narrow Fabric Mills and Schiffli Machine Embroidery","313220"
"a1bDm000000YmoiIAC","005Dm000000nnayIAA","","313230 - Nonwoven Fabric Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nonwoven Fabric Mills","313230"
