"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Row_Number__c","LLC_BI__Title__c","LLC_BI__lookupKey__c","LLC_BI__Group_Type__c","LLC_BI__Is_Summary_Group__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Total_Type__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Color__c"
"a16Dm000000MOjrIAG","","Total Minority Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","95.0","Minority Interest","42803729488054067","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjsIAG","","Profit Before Extraordinary Items","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","true","false","true","","100.0","Profit Before Extraordinary Items","42785975842764275","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjtIAG","","Total Extraordinary Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","110.0","Extraordinary Items","42702397140568669","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjuIAG","","Net Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1dIAC","false","false","false","true","","120.0","Net Profit","42158289182914011","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjvIAG","","PGI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","1000.0","Potential Gross Income","42285652196512029","Financial","false","None","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","Standard","false","","false",""
"a16Dm000000MOjwIAG","","Total Vacancy Amount","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","2000.0","Vacancies","42989532992035321","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjxIAG","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","3000.0","Effective Gross Income","42799767161618536","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjyIAG","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","5000.0","Net Operating Income","42265741352297027","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOjzIAG","","Excess  Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","6000.0","Excess  Cash Flow","42281423176329253","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk0IAG","","DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","7000.0","Debt Service Coverage Ratio","42274397095221608","Decimal","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk1IAG","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","8000.0","Estimated Value","42020776820091236","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk2IAG","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","9000.0","Loan to Value","42963354433671152","Percentage","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk3IAG","","Max Loan @ Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","10000.0","Max Loan @ Policy LTV","42762995828569754","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk4IAG","","Max Annual Payment @ Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","11000.0","Max Annual Payment @ Policy DSCR","42486568398207014","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk5IAG","","Max Loan @ Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1fIAC","false","false","false","true","","12000.0","Max Loan @ Policy DSCR","42167549793202098","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk6IAG","","PGI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","1000.0","Potential Gross Income","42802210683070851","Financial","false","None","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","Standard","false","","false",""
"a16Dm000000MOk7IAG","","Total Vacancy Amount","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","2000.0","Vacancies","42449100053137721","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk8IAG","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","3000.0","Effective Gross Income","42042373976708451","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOk9IAG","","DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","7000.0","Debt Service Coverage Ratio","42185049881075278","Decimal","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkAIAW","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","4000.0","Operating Expenses","42115927026853362","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkBIAW","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","5000.0","Net Operating Income","42085722714464392","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkCIAW","","Excess  Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","6000.0","Excess  Cash Flow","42155574117733181","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkDIAW","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","8000.0","Estimated Value","42483421693436609","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkEIAW","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","9000.0","Loan to Value","42292039907545251","Percentage","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkFIAW","","Max Loan @ Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","10000.0","Max Loan @ Policy LTV","42650454553454442","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkGIAW","","Max Annual Payment @ Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","11000.0","Max Annual Payment @ Policy DSCR","42618645361658546","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkHIAW","","Max Loan @ Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1iIAC","false","false","false","true","","12000.0","Max Loan @ Policy DSCR","42195478331851531","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkIIAW","","PGI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","1000.0","Potential Gross Income","42077384695665885","Financial","false","None","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","Standard","false","","false",""
"a16Dm000000MOkJIAW","","Total Vacancy Amount","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","2000.0","Vacancies","42537813537859339","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkKIAW","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","3000.0","Effective Gross Income","42194499724207640","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkLIAW","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","4000.0","Operating Expenses","42524920856659633","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkMIAW","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","5000.0","Net Operating Income","42233659695025504","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkNIAW","","Excess  Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","6000.0","Excess  Cash Flow","42539542092717992","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkOIAW","","DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","7000.0","Debt Service Coverage Ratio","42467673687806742","Decimal","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkPIAW","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","8000.0","Estimated Value","42427435209038724","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkQIAW","","Max Loan @ Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","12000.0","Max Loan @ Policy DSCR","42697022814747088","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkRIAW","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","9000.0","Loan to Value","42205019385197477","Percentage","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkSIAW","","Max Loan @ Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","10000.0","Max Loan @ Policy LTV","42817587547775958","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkTIAW","","Max Annual Payment @ Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1gIAC","false","false","false","true","","11000.0","Max Annual Payment @ Policy DSCR","42194164324280222","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkUIAW","","Total Occupancy Percentage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","10000.0","Total Occupancy Percentage","984fc29f-8db2-46db-b773-88d074445b38","Percentage","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkVIAW","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","15000.0","Estimated Value","7494d5e7-976c-40f9-a987-539601d05bf5","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkWIAW","","RevPAR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","97.5","RevPAR","6d3b0ede-7022-440f-865d-1d06847c832e","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkXIAW","","Debt Service Coverage Ratio","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","9500.0","Debt Service Coverage Ratio","d13c7ac7-59dd-4533-a054-fa4140edfcd6","Decimal","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkYIAW","","Average Room Rate","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","13000.0","Average Room Rate","4919a9da-216c-40b7-833a-44c9e04ca5fc","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkZIAW","","Average Occupancy Per Room","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","14000.0","Average Occupancy Per Room","ac03d842-af32-4092-906f-ed36a386a4bc","Decimal","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkaIAG","","Total Departmental Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","2000.0","Hotel Departmental Expenses","42218421148771595","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkbIAG","","Available Occupancy Percentage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","11000.0","Available Occupancy Percentage","a6c04c2a-ec21-40e3-b302-ae0c92a5470b","Percentage","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkcIAG","","Room Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","0.0","Room Summary","42774201666933358","Financial","false","None","true","","","","Standard","false","","false",""
"a16Dm000000MOkdIAG","","Gross Hotel Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","1000.0","Gross Hotel Revenue","42299626274530881","Financial","false","None","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","Standard","false","","false",""
"a16Dm000000MOkeIAG","","Gross Hotel Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","3000.0","Gross Hotel Income","42714447930687222","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkfIAG","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","4000.0","Operating Expenses","42979495292917965","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkgIAG","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","5000.0","Net Operating Income","42160205936798665","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkhIAG","","Hotel Profit After Tax","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","6000.0","Hotel Profit After Tax","42685088873116547","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkiIAG","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","9600.0","Loan to Value","bcad7535-0fcf-4a8e-a3f0-334e3653ea53","Percentage","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkjIAG","","Loan Repayment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","7000.0","Loan Repayment","42989745706154057","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOkkIAG","","Depreciation & Amortization","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","false","false","true","","8000.0","Depreciation & Amortization","42066129644917193","Financial","false","None","false","","","","Standard","false","","false",""
"a16Dm000000MOklIAG","","Net Hotel Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","a19Dm000001Iw1lIAC","false","true","false","true","","9000.0","Net Hotel Profit","42712002416110875","Financial","false","None","false","","","","Standard","false","","false",""
